gene_id	TPM
CJI97_000536	22.549120
CJI97_000537	26.594568
CJI97_000538	49.067364
CJI97_000539	11.338508
CJI97_000540	61.310593
CJI97_000541	77.734528
CJI97_000542	22.472559
CJI97_000543	73.688232
CJI97_000544	21.600370
CJI97_000545	1201.539551
CJI97_000546	46.935291
CJI97_000547	305.750885
CJI97_000548	16.257446
CJI97_000549	46.264748
CJI97_000550	54.884155
CJI97_000551	36.444283
CJI97_000552	37.830647
CJI97_000553	91.852974
CJI97_000554	147.385681
CJI97_000555	94.151680
CJI97_000556	1585.792847
CJI97_000557	38.726845
CJI97_000558	66.503090
CJI97_000559	0.000000
CJI97_000560	33.246498
CJI97_000561	33.140598
CJI97_000562	120.189270
CJI97_000563	52.211868
CJI97_000564	59.340752
CJI97_000565	1.531000
CJI97_000566	0.000000
CJI97_000567	0.000000
CJI97_000568	133.876770
CJI97_000569	76.480659
CJI97_000570	135.433731
CJI97_000571	3.137930
CJI97_000572	143.284943
CJI97_000573	78.648193
CJI97_000574	61.158321
CJI97_000575	67.341141
CJI97_000576	31.522383
CJI97_000577	11.650054
CJI97_000578	26.951193
CJI97_000579	108.726250
CJI97_000580	21.966801
CJI97_000581	27.845629
CJI97_000582	78.539047
CJI97_000583	295.569824
CJI97_000584	0.000000
CJI97_000585	26.801479
CJI97_000586	101.412994
CJI97_000587	0.000000
CJI97_000588	273.042664
CJI97_000589	533.068054
CJI97_000590	127.979836
CJI97_000591	228.726990
CJI97_000592	63.914280
CJI97_000593	37.336494
CJI97_000594	8.615855
CJI97_000595	16.409819
CJI97_000596	56.487881
CJI97_000597	73.386566
CJI97_000598	74.067848
CJI97_000599	33.303600
CJI97_000600	188.327957
CJI97_000601	33.371071
CJI97_000602	52.917023
CJI97_000603	46.965393
CJI97_000604	112.124893
CJI97_000605	44.983006
CJI97_000606	833.157837
CJI97_000607	1839.754028
CJI97_000608	0.000000
CJI97_000609	27.435616
CJI97_000610	79.140915
CJI97_000611	43.768494
CJI97_000612	16.250576
CJI97_000613	53.882301
CJI97_000614	39.565010
CJI97_000615	78.516396
CJI97_000616	2100.787598
CJI97_000617	65.602455
CJI97_000618	215.606705
CJI97_000619	86.660332
CJI97_000620	111.509872
CJI97_000621	275.799591
CJI97_000622	83.880104
CJI97_000623	45.101749
CJI97_000624	81.497345
CJI97_000625	39.631214
CJI97_000626	33.644482
CJI97_000627	167.496582
CJI97_000628	49.565430
CJI97_000629	40.845860
CJI97_000630	16.633329
CJI97_000631	55.798515
CJI97_000632	80.193787
CJI97_000633	99.383202
CJI97_000634	3902.223389
CJI97_000635	94.308182
CJI97_000636	43.522247
CJI97_000637	57.558159
CJI97_000638	100.895630
CJI97_000639	51.137997
CJI97_000640	139.439972
CJI97_000641	171.574387
CJI97_000642	71.612236
CJI97_000643	0.000000
CJI97_000644	3.463052
CJI97_000645	209.154938
CJI97_000646	20.174784
CJI97_000647	627.760071
CJI97_000648	89.876244
CJI97_000649	37.912037
CJI97_000650	309.038239
CJI97_000651	73.385925
CJI97_000652	1013.393250
CJI97_000653	137.814697
CJI97_000654	0.000000
CJI97_000655	113.809837
CJI97_000656	393.050812
CJI97_000657	0.000000
CJI97_000658	2441.269531
CJI97_000659	118.032150
CJI97_000660	44.080860
CJI97_000661	45.253819
CJI97_000662	36.277187
CJI97_000663	101.527565
CJI97_000664	61.382305
CJI97_000665	38.747581
CJI97_000666	172.491318
CJI97_000667	171.473877
CJI97_000668	76.792992
CJI97_000669	140.992126
CJI97_000670	79.605583
CJI97_000671	67.643059
CJI97_000672	106.195618
CJI97_000673	0.000000
CJI97_000674	33.406555
CJI97_000675	16.049103
CJI97_000676	45.384727
CJI97_000677	3.890136
CJI97_000678	16.444139
CJI97_000679	117.621346
CJI97_000680	128.696609
CJI97_000681	59.905136
CJI97_000682	190.235794
CJI97_000683	144.852966
CJI97_000684	34.757595
CJI97_000685	39.846928
CJI97_000686	4.141842
CJI97_000687	69.948776
CJI97_000688	96.996422
CJI97_000689	23.950823
CJI97_000690	20.538876
CJI97_000691	47.475574
CJI97_000692	36.360691
CJI97_000693	251.704025
CJI97_000694	215.627609
CJI97_000695	565.143433
CJI97_000696	153.684921
CJI97_000697	68.929810
CJI97_000698	153.189682
CJI97_000699	165.292343
CJI97_000700	4.919658
CJI97_000701	80.548630
CJI97_000702	37.496082
CJI97_000703	18.463375
CJI97_000704	38.388618
CJI97_000705	119.247986
CJI97_000706	56.967590
CJI97_000707	55.493736
CJI97_000708	25.640102
CJI97_000709	29.688725
CJI97_000710	12.020848
CJI97_000711	48.406597
CJI97_000712	2642.935791
CJI97_000713	0.000000
CJI97_000714	104.665161
CJI97_000715	25.963030
CJI97_000716	207.654266
CJI97_000717	133.174805
CJI97_000718	86.609734
CJI97_000719	59.275867
CJI97_000720	50.205940
CJI97_000721	28.812378
CJI97_000722	33.891743
CJI97_000723	3.082490
CJI97_000724	0.000000
CJI97_000725	55.692860
CJI97_000726	61.253395
CJI97_000727	33.739616
CJI97_000728	1677.170654
CJI97_000729	221.820694
CJI97_000730	43.953217
CJI97_000731	104.438835
CJI97_000732	22.924513
CJI97_000733	52.523518
CJI97_000734	131.025742
CJI97_000735	43.692909
CJI97_000736	52.799740
CJI97_000737	39.946781
CJI97_000738	120.758850
CJI97_000739	42.079857
CJI97_000740	129.636841
CJI97_000741	1121.173462
CJI97_000742	42.551914
CJI97_000743	18.743200
CJI97_000744	43.997833
CJI97_000745	0.000000
CJI97_000746	0.000000
CJI97_000747	23.972075
CJI97_000748	34.510521
CJI97_000749	85.331985
CJI97_000750	50.894310
CJI97_000751	48.352055
CJI97_000752	49.147892
CJI97_000753	115.056671
CJI97_000754	64.172318
CJI97_000755	26.176064
CJI97_000756	93.357918
CJI97_000757	0.000000
CJI97_000758	230.082764
CJI97_000759	54.400127
CJI97_000760	41.917686
CJI97_000761	73.200523
CJI97_000762	137.056396
CJI97_000763	61.931320
CJI97_000764	0.000000
CJI97_000765	2402.660400
CJI97_000766	70.292938
CJI97_000767	110.274506
CJI97_000768	29.600615
CJI97_000769	212.883804
CJI97_000770	60.207386
CJI97_000771	21.947262
CJI97_000772	1734.948242
CJI97_000773	50.481365
CJI97_000774	105.619987
CJI97_000775	400.929504
CJI97_000776	191.487869
CJI97_000777	46.361244
CJI97_000778	179.418152
CJI97_000779	210.682602
CJI97_000780	105.496971
CJI97_000781	137.919205
CJI97_000782	121.931442
CJI97_000783	35.149544
CJI97_000784	0.000000
CJI97_000785	9.250245
CJI97_000786	7.395026
CJI97_000787	59.858498
CJI97_000788	152.089798
CJI97_000789	190.649246
CJI97_000790	538.559448
CJI97_000791	179.053970
CJI97_000792	9.139543
CJI97_000793	49.948536
CJI97_000794	30.308664
CJI97_000795	25.208736
CJI97_000796	105.640549
CJI97_000797	17.387163
CJI97_000798	11.903274
CJI97_000799	145.951492
CJI97_000800	0.000000
CJI97_000801	248.240540
CJI97_000802	44.803757
CJI97_000803	70.793076
CJI97_000804	354.351074
CJI97_000805	37.048599
CJI97_000806	16.240786
CJI97_000807	77.361725
CJI97_000808	92.037720
CJI97_000809	1752.804443
CJI97_000810	49.651386
CJI97_000811	251.105057
CJI97_000812	49.918385
CJI97_000813	489.699097
CJI97_000814	68.552925
CJI97_000815	34.685303
CJI97_000816	19.556339
CJI97_000817	28.709887
CJI97_000818	858.625916
CJI97_000819	17.041842
CJI97_000820	17.327291
CJI97_000821	64.652748
CJI97_000822	20.569094
CJI97_000823	59.385296
CJI97_000824	24.285376
CJI97_000825	40.195496
CJI97_000826	3.500121
CJI97_000827	280.110382
CJI97_000828	0.000000
CJI97_000829	1.583010
CJI97_000830	23.175123
CJI97_000831	22.631342
CJI97_000832	34.480145
CJI97_000833	29.145243
CJI97_000834	787.892334
CJI97_000835	16.754292
CJI97_000836	75.097198
CJI97_000837	78.661438
CJI97_000838	31.316423
CJI97_000839	176.549835
CJI97_000840	32.036541
CJI97_000841	1934.091187
CJI97_000842	358.527740
CJI97_000843	29.801443
CJI97_000844	50.375511
CJI97_000845	57.737862
CJI97_000846	22.333729
CJI97_000847	3.818047
CJI97_000848	28.958035
CJI97_000849	47.825382
CJI97_000850	0.000000
CJI97_000851	0.000000
CJI97_000852	0.000000
CJI97_000853	107.415924
CJI97_000854	340.196899
CJI97_000855	71.371246
CJI97_000856	16.621809
CJI97_000857	71.412895
CJI97_000858	64.712303
CJI97_000859	27.141264
CJI97_000860	3.002671
CJI97_000861	116.931625
CJI97_000862	140.767914
CJI97_000863	52.282997
CJI97_000864	14.765278
CJI97_000865	59.568115
CJI97_000866	68.813194
CJI97_000867	403.811371
CJI97_000868	58.575459
CJI97_000869	2.518870
CJI97_000870	44.218243
CJI97_000871	0.000000
CJI97_000872	187.896515
CJI97_000873	128.573578
CJI97_000874	51.596474
CJI97_000875	12.627010
CJI97_000876	75.825638
CJI97_000877	0.000000
CJI97_000878	314.102936
CJI97_000879	20.976366
CJI97_000880	27.809971
CJI97_000881	35.401001
CJI97_000882	55.395737
CJI97_000883	808.057251
CJI97_000884	39.078987
CJI97_000885	170.391144
CJI97_000886	118.895241
CJI97_000887	74.994385
CJI97_000888	27.322708
CJI97_000889	54.405434
CJI97_000890	63.298988
CJI97_000891	125.116600
CJI97_000892	1436.359741
CJI97_000893	63.777966
CJI97_000894	38.368301
CJI97_000895	180.233215
CJI97_000896	1894.405762
CJI97_000897	60.619572
CJI97_000898	42.032513
CJI97_000899	111.186737
CJI97_000900	452.974640
CJI97_000901	12.489836
CJI97_000902	110.015678
CJI97_000903	5.529227
CJI97_000904	163.081635
CJI97_000905	35.856266
CJI97_000906	29.852203
CJI97_000907	87.692688
CJI97_000908	1457.382935
CJI97_000909	0.000000
CJI97_000910	0.000000
CJI97_000911	0.000000
CJI97_000912	35.045116
CJI97_000913	202.450058
CJI97_000914	12.384826
CJI97_000915	182.395340
CJI97_000916	34.157249
CJI97_000917	58.896599
CJI97_000918	44.139362
CJI97_000919	199.047272
CJI97_000920	34.730900
CJI97_000921	40.174934
CJI97_000922	18.517557
CJI97_000923	68.803268
CJI97_000924	28.657246
CJI97_000925	21.416140
CJI97_000926	89.955025
CJI97_000927	41.328098
CJI97_000928	34.866055
CJI97_000929	53.968811
CJI97_000930	44.101860
CJI97_000931	17.090899
CJI97_000932	1406.671143
CJI97_000933	105.135277
CJI97_000934	29.776365
CJI97_000935	16.397837
CJI97_000936	217.543091
CJI97_000937	32.809013
CJI97_000938	232.213364
CJI97_000939	89.046196
CJI97_000940	9.476091
CJI97_000941	45.472946
CJI97_000942	42.232723
CJI97_000943	24.307419
CJI97_000944	68.848862
CJI97_000945	23.833139
CJI97_000946	278.750244
CJI97_000947	54.535172
CJI97_000948	2.076761
CJI97_000949	1.829723
CJI97_000950	103.018082
CJI97_000951	82.000305
CJI97_000952	16.670317
CJI97_000953	35.312271
CJI97_000954	120.839005
CJI97_000955	58.315933
CJI97_000956	192.790802
CJI97_000957	9.207185
CJI97_000958	59.116592
CJI97_000959	47.072929
CJI97_000960	42.042133
CJI97_000961	49.048237
CJI97_000962	77.386612
CJI97_000963	282.861755
CJI97_000964	102.659721
CJI97_000965	108.046776
CJI97_000966	12.554703
CJI97_000967	148.531387
CJI97_000968	50.056297
CJI97_000969	38.972229
CJI97_000970	138.460403
CJI97_000971	75.838318
CJI97_000972	130.119003
CJI97_000973	59.584293
CJI97_000974	1485.883667
CJI97_000975	0.000000
CJI97_000976	167.707993
CJI97_000977	4.460767
CJI97_000978	48.091145
CJI97_000979	10.638673
CJI97_000980	20.745977
CJI97_000981	78.533676
CJI97_000982	64.369492
CJI97_000983	380.884552
CJI97_000984	124.754669
CJI97_000985	241.677399
CJI97_000986	60.233429
CJI97_000987	10.492436
CJI97_000988	54.075172
CJI97_000989	69.482079
CJI97_000990	86.890038
CJI97_000991	72.154953
CJI97_000992	76.635330
CJI97_000993	45.437145
CJI97_000994	288.104187
CJI97_000995	704.178040
CJI97_000996	24.173288
CJI97_000997	102.475075
CJI97_000998	66.519569
CJI97_000999	445.187225
CJI97_001000	0.000000
CJI97_001001	16.452181
CJI97_001002	463.779694
CJI97_001003	91.571838
CJI97_001004	40.076195
CJI97_001005	32.662086
CJI97_001006	264.802185
CJI97_001007	28.291094
CJI97_001008	17.631439
CJI97_001009	0.000000
CJI97_001010	0.000000
CJI97_001011	25.936432
CJI97_001012	144.864944
CJI97_001013	381.645111
CJI97_001014	5.059706
CJI97_001015	1157.740112
CJI97_001016	141.081039
CJI97_001017	130.586456
CJI97_001018	1443.273804
CJI97_001019	27.548115
CJI97_001020	74.514755
CJI97_001021	56.871838
CJI97_001022	530.101807
CJI97_001023	23.845419
CJI97_001024	43.073822
CJI97_001025	452.551727
CJI97_001026	54.344456
CJI97_001027	66.869957
CJI97_001028	56.504791
CJI97_001029	38.247852
CJI97_001030	251.673447
CJI97_001031	90.096748
CJI97_001032	4.301455
CJI97_001033	31.667379
CJI97_001034	302.967957
CJI97_001035	2.320916
CJI97_001036	4.266142
CJI97_001037	6.131279
CJI97_001038	176.939804
CJI97_001039	3.237485
CJI97_001040	7.431660
CJI97_001041	41.232319
CJI97_001042	32.077972
CJI97_001043	28.077156
CJI97_001044	36.652340
CJI97_001045	801.789673
CJI97_001046	171.426743
CJI97_001047	47.906620
CJI97_001048	29.682932
CJI97_001049	43.611969
CJI97_001050	28.390495
CJI97_001051	619.255859
CJI97_001052	80.324120
CJI97_001053	366.207336
CJI97_001054	0.000000
CJI97_001055	54.556362
CJI97_001056	51.506977
CJI97_001057	587.061157
CJI97_001058	41.841007
CJI97_001059	600.243713
CJI97_001060	10.012921
CJI97_001061	62.010197
CJI97_001062	61.462097
CJI97_001063	36.834457
CJI97_001064	166.766113
CJI97_001065	108.194122
CJI97_001066	91.679703
CJI97_001067	65.337608
CJI97_001068	30.220531
CJI97_001069	113.322105
CJI97_001070	4.347707
CJI97_001071	62.858955
