gene_id	TPM
CJI97_000207	87.353569
CJI97_000208	87.220604
CJI97_000209	16.742769
CJI97_000210	10.750514
CJI97_000211	47.420986
CJI97_000212	825.145508
CJI97_000213	118.546539
CJI97_000214	25.042759
CJI97_000215	0.000000
CJI97_000216	122.708885
CJI97_000217	14.490847
CJI97_000218	141.101974
CJI97_000219	101.181320
CJI97_000220	0.000000
CJI97_000221	0.000000
CJI97_000222	128.238174
CJI97_000223	82.250587
CJI97_000224	49.347260
CJI97_000225	37.199623
CJI97_000226	39.329437
CJI97_000227	300.206512
CJI97_000228	71.179710
CJI97_000229	93.087296
CJI97_000230	71.933922
CJI97_000231	176.884048
CJI97_000232	43.789810
CJI97_000233	22.641043
CJI97_000234	32.936436
CJI97_000235	23.356934
CJI97_000236	34.340702
CJI97_000237	194.060196
CJI97_000238	44.473309
CJI97_000239	579.528564
CJI97_000240	41.107140
CJI97_000241	53.620937
CJI97_000242	47.931793
CJI97_000243	32.994400
CJI97_000244	305.433746
CJI97_000245	5.307579
CJI97_000246	15.547792
CJI97_000247	50.295677
CJI97_000248	55.153164
CJI97_000249	19.892813
CJI97_000250	0.000000
CJI97_000251	65.226852
CJI97_000252	161.539795
CJI97_000253	80.408295
CJI97_000254	524.626038
CJI97_000255	1964.606689
CJI97_000256	62.299477
CJI97_000257	101.385284
CJI97_000258	12.049283
CJI97_000259	89.721519
CJI97_000260	105.760971
CJI97_000261	79.461403
CJI97_000262	629.032349
CJI97_000263	124.846893
CJI97_000264	24.639687
CJI97_000265	254.411560
CJI97_000266	0.000000
CJI97_000267	6.477393
CJI97_000268	116.101204
CJI97_000269	382.035400
CJI97_000270	157.101471
CJI97_000271	162.586212
CJI97_000272	177.900055
CJI97_000273	55.496616
CJI97_000274	68.505440
CJI97_000275	14457.834961
CJI97_000276	245.203049
CJI97_000277	70.929962
CJI97_000278	22.122032
CJI97_000279	30.107880
CJI97_000280	92.076691
CJI97_000281	84.141205
CJI97_000282	87.384605
CJI97_000283	39.159161
CJI97_000284	161.774139
CJI97_000285	28.830009
CJI97_000286	262.517151
CJI97_000287	17.154202
CJI97_000288	38.759071
CJI97_000289	128.762039
CJI97_000290	43.558552
CJI97_000291	54.183010
CJI97_000292	64.502655
CJI97_000293	103.765778
CJI97_000294	102.383324
CJI97_000295	57.603336
CJI97_000296	117.004326
CJI97_000297	79.845039
CJI97_000298	30.970049
CJI97_000299	72.977165
CJI97_000300	120.024994
CJI97_000301	24.608068
CJI97_000302	98.554123
CJI97_000303	64.490891
CJI97_000304	0.000000
CJI97_000305	0.000000
CJI97_000306	89.021149
CJI97_000307	176.354507
CJI97_000308	19.701059
CJI97_000309	71.849075
CJI97_000310	102.418633
CJI97_000311	48.114777
CJI97_000312	35.308323
CJI97_000313	24.098972
CJI97_000314	41.735909
CJI97_000315	131.980484
CJI97_000316	62.268677
CJI97_000317	31.755762
CJI97_000318	0.000000
CJI97_000319	10.344922
CJI97_000320	165.239304
CJI97_000321	2.767024
CJI97_000322	4.387619
CJI97_000323	194.148468
CJI97_000324	72.954460
CJI97_000325	27.023327
CJI97_000326	81.374550
CJI97_000327	20.844862
CJI97_000328	56.956352
CJI97_000329	21.281837
CJI97_000330	84.032814
CJI97_000331	165.267319
CJI97_000332	72.562012
CJI97_000333	19.512581
CJI97_000334	179.320786
CJI97_000335	22.960304
CJI97_000336	71.823830
CJI97_000337	221.163437
CJI97_000338	53.706715
CJI97_000339	1272.886841
CJI97_000340	43.455414
CJI97_000341	75.067978
CJI97_000342	30.099327
CJI97_000343	100.716942
CJI97_000344	151.611359
CJI97_000345	55.071594
CJI97_000346	1926.122192
CJI97_000347	51.536022
CJI97_000348	55.892353
CJI97_000349	6.640596
CJI97_000350	31.751793
CJI97_000351	178.129013
CJI97_000352	30.509546
CJI97_000353	105.142654
CJI97_000354	244.406372
CJI97_000355	25.894716
CJI97_000356	34.280727
CJI97_000357	6.786815
CJI97_000358	346.142700
CJI97_000359	43.714844
CJI97_000360	94.937248
CJI97_000361	36.946789
CJI97_000362	116.403030
CJI97_000363	9.878984
CJI97_000364	24.827291
CJI97_000365	6.285619
CJI97_000366	57.394947
CJI97_000367	233.373886
CJI97_000368	15.758873
CJI97_000369	31.873386
CJI97_000370	83.869850
CJI97_000371	44.151337
CJI97_000372	0.000000
CJI97_000373	38.261719
CJI97_000374	58.395771
CJI97_000375	354.709534
CJI97_000376	136.618652
CJI97_000377	54.049557
CJI97_000378	84.088570
CJI97_000379	133.634003
CJI97_000380	14.690294
CJI97_000381	149.047607
CJI97_000382	1391.946411
CJI97_000383	291.299316
CJI97_000384	1102.329102
CJI97_000385	63.354183
CJI97_000386	0.000000
CJI97_000387	0.000000
CJI97_000388	27.101847
CJI97_000389	31.691084
CJI97_000390	8.355857
CJI97_000391	99.174980
CJI97_000392	85.853218
CJI97_000393	69.905792
CJI97_000394	29.788603
CJI97_000395	64.698891
CJI97_000396	19.787056
CJI97_000397	86.043198
CJI97_000398	57.288818
CJI97_000399	22.120783
CJI97_000400	63.809467
CJI97_000401	95.531967
CJI97_000402	69.866020
CJI97_000403	136.351273
CJI97_000404	91.345963
CJI97_000405	37.770386
CJI97_000406	51.503593
CJI97_000407	28.348953
CJI97_000408	12.159710
CJI97_000409	166.822403
CJI97_000410	153.512741
CJI97_000411	45.674362
CJI97_000412	32.989300
CJI97_000413	226.622879
CJI97_000414	71.515640
CJI97_000415	64.798706
CJI97_000416	0.000000
CJI97_000417	57.009563
CJI97_000418	6.521743
CJI97_000419	33.463554
CJI97_000420	27.224533
CJI97_000421	47.656906
CJI97_000422	59.184570
CJI97_000423	30.463697
CJI97_000424	74.824669
CJI97_000425	101.032829
CJI97_000426	0.000000
CJI97_000427	27.327559
CJI97_000428	31.284290
CJI97_000429	18.154335
CJI97_000430	48.482273
CJI97_000431	151.793137
CJI97_000432	16.223677
CJI97_000433	136.502975
CJI97_000434	1945.318359
CJI97_000435	41.178234
CJI97_000436	126.990097
CJI97_000437	150.885498
CJI97_000438	0.000000
CJI97_000439	5.957050
CJI97_000440	28.636927
CJI97_000441	79.885117
CJI97_000442	97.163704
CJI97_000443	31.831442
CJI97_000444	268.845398
CJI97_000445	33.621563
CJI97_000446	8.733978
CJI97_000447	6.661078
CJI97_000448	153.751816
CJI97_000449	97.866081
CJI97_000450	53.027439
CJI97_000451	29.863104
CJI97_000452	42.382305
CJI97_000453	1.673974
CJI97_000454	59.826786
CJI97_000455	0.000000
CJI97_000456	13.170312
CJI97_000457	992.145569
CJI97_000458	40.299511
CJI97_000459	189.706451
CJI97_000460	408.514954
CJI97_000461	1089.983276
CJI97_000462	137.697861
CJI97_000463	303.648743
CJI97_000464	73.711891
CJI97_000465	198.360489
CJI97_000466	68.839218
CJI97_000467	108.262169
CJI97_000468	92.617180
CJI97_000469	818.616699
CJI97_000470	0.000000
CJI97_000471	87.652245
CJI97_000472	39.155285
CJI97_000473	93.371323
CJI97_000474	57.121181
CJI97_000475	40.096470
CJI97_000476	544.077454
CJI97_000477	0.000000
CJI97_000478	106.857750
CJI97_000479	8.389388
CJI97_000480	583.863831
CJI97_000481	59.587036
CJI97_000482	38.542435
CJI97_000483	96.872665
CJI97_000484	444.684998
CJI97_000485	344.320679
CJI97_000486	3415.661377
CJI97_000487	82.287560
CJI97_000488	50.938789
CJI97_000489	28.704868
CJI97_000490	234.881744
CJI97_000491	70.895164
CJI97_000492	126.032425
CJI97_000493	215.454285
CJI97_000494	93.576675
CJI97_000495	123.648880
CJI97_000496	151.032562
CJI97_000497	107.136429
CJI97_000498	87.678909
CJI97_000499	1538.935303
CJI97_000500	18.927248
CJI97_000501	77.802544
CJI97_000502	237.757568
CJI97_000503	33.903080
CJI97_000504	22.982264
CJI97_000505	32.274117
CJI97_000506	44.627716
CJI97_000507	330.773865
CJI97_000508	782.328003
CJI97_000509	40.408607
CJI97_000510	15.925634
CJI97_000511	87.728523
CJI97_000512	114.399162
CJI97_000513	126.188873
CJI97_000514	80.988838
CJI97_000515	42.872257
CJI97_000516	32.376099
CJI97_000517	75.956024
CJI97_000518	116.705704
CJI97_000519	852.750977
CJI97_000520	62.174587
CJI97_000521	191.973938
CJI97_000522	118.657234
CJI97_000523	61.808327
CJI97_000524	148.617218
CJI97_000525	22.561876
CJI97_000526	80.490990
CJI97_000527	77.737106
CJI97_000528	75.438866
CJI97_000529	83.369072
CJI97_000530	598.885376
CJI97_000531	93.728897
CJI97_000532	111.830482
CJI97_000533	50.632236
CJI97_000534	62.983307
CJI97_000535	36.942619
CJI97_000536	21.975533
CJI97_000537	28.710381
CJI97_000538	44.124298
CJI97_000539	8.865391
CJI97_000540	53.890739
CJI97_000541	75.281822
CJI97_000542	18.917318
CJI97_000543	66.307938
CJI97_000544	17.627541
CJI97_000545	1315.144653
CJI97_000546	47.922665
CJI97_000547	295.095154
CJI97_000548	16.148287
CJI97_000549	43.089672
CJI97_000550	50.335777
CJI97_000551	30.709469
CJI97_000552	34.006508
CJI97_000553	98.265999
CJI97_000554	150.618195
CJI97_000555	105.660378
CJI97_000556	1398.137451
CJI97_000557	38.647278
CJI97_000558	57.990318
CJI97_000559	2.385637
CJI97_000560	35.433186
CJI97_000561	42.356804
CJI97_000562	143.588577
CJI97_000563	49.780872
CJI97_000564	53.884796
CJI97_000565	0.000000
CJI97_000566	0.000000
CJI97_000567	0.000000
CJI97_000568	132.684509
CJI97_000569	90.628448
CJI97_000570	119.268372
CJI97_000571	3.101812
CJI97_000572	145.522964
CJI97_000573	83.683823
CJI97_000574	68.162827
CJI97_000575	67.686485
CJI97_000576	30.871498
CJI97_000577	9.466445
CJI97_000578	27.559191
CJI97_000579	115.646164
CJI97_000580	19.936892
CJI97_000581	29.766184
CJI97_000582	75.024109
CJI97_000583	318.798004
CJI97_000584	0.000000
CJI97_000585	25.943840
CJI97_000586	107.516747
CJI97_000587	0.000000
CJI97_000588	296.656433
CJI97_000589	595.626709
CJI97_000590	135.404434
CJI97_000591	245.013046
CJI97_000592	60.442600
CJI97_000593	30.144249
CJI97_000594	5.198683
CJI97_000595	14.463519
CJI97_000596	54.280766
CJI97_000597	77.327316
CJI97_000598	83.655022
CJI97_000599	33.782307
CJI97_000600	200.449509
CJI97_000601	24.830778
CJI97_000602	59.578472
CJI97_000603	44.613564
CJI97_000604	99.239723
CJI97_000605	42.412357
CJI97_000606	827.580139
CJI97_000607	1674.986206
CJI97_000608	0.000000
CJI97_000609	34.127026
CJI97_000610	74.628944
CJI97_000611	42.139587
CJI97_000612	15.523148
CJI97_000613	54.377190
CJI97_000614	32.460918
CJI97_000615	76.332909
CJI97_000616	2036.568481
CJI97_000617	67.161034
CJI97_000618	224.441772
CJI97_000619	107.148224
CJI97_000620	110.435158
CJI97_000621	257.719086
CJI97_000622	84.796028
CJI97_000623	49.796398
CJI97_000624	86.726387
CJI97_000625	35.934082
CJI97_000626	40.104321
CJI97_000627	174.098709
CJI97_000628	44.886456
CJI97_000629	48.513313
CJI97_000630	12.004367
CJI97_000631	47.611488
CJI97_000632	81.998383
CJI97_000633	89.230583
CJI97_000634	3822.580322
CJI97_000635	95.558380
CJI97_000636	37.498363
CJI97_000637	56.123817
CJI97_000638	84.254005
CJI97_000639	59.623840
CJI97_000640	144.027924
CJI97_000641	163.947983
CJI97_000642	77.022057
CJI97_000643	0.000000
CJI97_000644	1.361765
CJI97_000645	213.309570
CJI97_000646	18.192616
CJI97_000647	693.279602
CJI97_000648	98.056580
CJI97_000649	31.860762
CJI97_000650	277.005859
CJI97_000651	87.911270
CJI97_000652	1021.252808
CJI97_000653	124.852318
CJI97_000654	0.000000
CJI97_000655	108.363205
CJI97_000656	399.977325
CJI97_000657	0.000000
CJI97_000658	2499.287842
CJI97_000659	128.222351
CJI97_000660	37.673191
CJI97_000661	46.492661
CJI97_000662	32.398987
CJI97_000663	88.723755
CJI97_000664	62.929089
CJI97_000665	35.128551
CJI97_000666	181.618393
CJI97_000667	176.752487
CJI97_000668	83.317230
CJI97_000669	130.168640
CJI97_000670	72.559578
CJI97_000671	66.959915
CJI97_000672	106.545242
CJI97_000673	0.000000
CJI97_000674	24.809607
CJI97_000675	12.495311
CJI97_000676	43.812153
CJI97_000677	2.054582
CJI97_000678	9.795068
CJI97_000679	120.037659
CJI97_000680	136.014038
CJI97_000681	59.195950
CJI97_000682	193.908020
CJI97_000683	152.173721
CJI97_000684	33.875568
CJI97_000685	43.174000
CJI97_000686	2.334719
CJI97_000687	73.729332
CJI97_000688	95.461472
CJI97_000689	23.668550
CJI97_000690	18.477083
CJI97_000691	42.223343
CJI97_000692	34.484905
CJI97_000693	230.106323
CJI97_000694	198.730835
CJI97_000695	584.426086
CJI97_000696	158.156311
CJI97_000697	63.135757
CJI97_000698	151.345932
CJI97_000699	158.076126
CJI97_000700	4.688938
CJI97_000701	80.686989
CJI97_000702	36.538174
CJI97_000703	13.056436
CJI97_000704	35.369083
CJI97_000705	115.772163
CJI97_000706	51.586323
CJI97_000707	48.228199
CJI97_000708	23.939301
CJI97_000709	28.143286
CJI97_000710	14.935647
CJI97_000711	42.956711
CJI97_000712	2404.971436
CJI97_000713	0.000000
CJI97_000714	95.952118
CJI97_000715	19.792974
CJI97_000716	239.676498
CJI97_000717	115.861938
CJI97_000718	84.412651
CJI97_000719	54.729187
CJI97_000720	45.423683
CJI97_000721	24.826361
CJI97_000722	32.753986
CJI97_000723	0.000000
CJI97_000724	0.000000
CJI97_000725	46.935715
CJI97_000726	60.753395
CJI97_000727	35.717838
CJI97_000728	1616.049194
CJI97_000729	193.660202
CJI97_000730	53.725960
CJI97_000731	113.507187
CJI97_000732	20.355728
CJI97_000733	53.282558
CJI97_000734	125.149551
CJI97_000735	49.369202
CJI97_000736	50.414173
CJI97_000737	36.249580
CJI97_000738	113.400780
CJI97_000739	45.024464
CJI97_000740	132.305679
CJI97_000741	1331.206787
CJI97_000742	34.030285
CJI97_000743	17.463577
CJI97_000744	38.036228
CJI97_000745	0.000000
CJI97_000746	0.000000
CJI97_000747	22.839447
CJI97_000748	41.679390
CJI97_000749	80.454056
CJI97_000750	51.096424
CJI97_000751	45.401890
CJI97_000752	57.126396
CJI97_000753	111.638680
CJI97_000754	68.514328
CJI97_000755	18.695261
CJI97_000756	85.746704
CJI97_000757	0.000000
CJI97_000758	220.477203
CJI97_000759	55.475666
CJI97_000760	44.511822
CJI97_000761	64.790985
CJI97_000762	139.939453
CJI97_000763	60.059246
CJI97_000764	0.000000
CJI97_000765	2426.815674
CJI97_000766	64.021729
CJI97_000767	117.601830
CJI97_000768	22.439898
CJI97_000769	182.655777
CJI97_000770	63.329891
CJI97_000771	15.310254
CJI97_000772	1570.166748
CJI97_000773	51.259480
CJI97_000774	97.903938
CJI97_000775	332.032745
CJI97_000776	193.727707
CJI97_000777	44.122696
CJI97_000778	184.316849
CJI97_000779	211.592056
CJI97_000780	109.318230
CJI97_000781	118.921097
CJI97_000782	125.049767
CJI97_000783	38.304825
CJI97_000784	0.000000
CJI97_000785	8.684204
CJI97_000786	10.758165
CJI97_000787	58.016510
CJI97_000788	161.152756
CJI97_000789	173.767197
CJI97_000790	590.383789
CJI97_000791	191.053802
CJI97_000792	12.235467
CJI97_000793	45.566837
CJI97_000794	25.396450
CJI97_000795	26.576778
CJI97_000796	103.781326
CJI97_000797	19.606777
CJI97_000798	13.762774
CJI97_000799	131.264557
CJI97_000800	0.000000
CJI97_000801	243.444748
CJI97_000802	41.930500
CJI97_000803	73.986778
CJI97_000804	400.417358
CJI97_000805	44.039589
CJI97_000806	15.570418
CJI97_000807	74.913345
CJI97_000808	82.080482
CJI97_000809	1783.096313
CJI97_000810	46.196461
CJI97_000811	285.717316
CJI97_000812	45.599709
CJI97_000813	518.303528
CJI97_000814	65.033577
CJI97_000815	35.968857
CJI97_000816	22.014130
CJI97_000817	28.109175
CJI97_000818	892.267212
CJI97_000819	18.787628
CJI97_000820	0.000000
CJI97_000821	55.404377
CJI97_000822	22.862358
CJI97_000823	62.840858
CJI97_000824	16.954636
CJI97_000825	37.877075
CJI97_000826	3.312549
CJI97_000827	269.472656
CJI97_000828	0.000000
CJI97_000829	0.000000
CJI97_000830	27.555649
CJI97_000831	19.616766
CJI97_000832	36.984447
CJI97_000833	31.103762
CJI97_000834	828.439331
CJI97_000835	15.961788
CJI97_000836	81.137016
CJI97_000837	67.066910
CJI97_000838	35.529026
CJI97_000839	182.234863
CJI97_000840	32.319084
CJI97_000841	1782.953369
CJI97_000842	344.236206
CJI97_000843	22.636246
CJI97_000844	61.334713
CJI97_000845	62.599998
CJI97_000846	24.534369
CJI97_000847	4.158382
CJI97_000848	25.270443
CJI97_000849	53.320976
CJI97_000850	0.000000
CJI97_000851	0.000000
CJI97_000852	10.279097
CJI97_000853	112.336174
CJI97_000854	358.576263
CJI97_000855	70.620819
CJI97_000856	12.554740
CJI97_000857	64.709122
CJI97_000858	77.755875
CJI97_000859	28.281572
CJI97_000860	2.822312
CJI97_000861	111.127769
CJI97_000862	163.753906
CJI97_000863	48.329647
CJI97_000864	13.658736
CJI97_000865	69.488663
CJI97_000866	73.692787
CJI97_000867	401.170135
CJI97_000868	58.655746
CJI97_000869	0.000000
CJI97_000870	42.696381
CJI97_000871	0.000000
CJI97_000872	190.941177
CJI97_000873	136.348694
CJI97_000874	46.494209
CJI97_000875	12.473454
CJI97_000876	80.539360
CJI97_000877	0.000000
CJI97_000878	295.663391
CJI97_000879	21.096251
CJI97_000880	19.115377
CJI97_000881	35.165756
CJI97_000882	42.702316
CJI97_000883	820.868164
CJI97_000884	42.193756
CJI97_000885	194.337967
CJI97_000886	108.754677
CJI97_000887	91.992363
CJI97_000888	26.562532
CJI97_000889	46.722103
CJI97_000890	62.266541
CJI97_000891	124.897377
CJI97_000892	1568.676636
CJI97_000893	65.805519
CJI97_000894	37.862770
CJI97_000895	178.485260
CJI97_000896	1962.560547
CJI97_000897	58.427052
CJI97_000898	36.096493
CJI97_000899	103.082497
CJI97_000900	444.630768
CJI97_000901	7.525384
CJI97_000902	112.277504
CJI97_000903	8.441877
CJI97_000904	176.226120
CJI97_000905	33.447121
CJI97_000906	28.991016
CJI97_000907	86.772743
CJI97_000908	1561.886475
CJI97_000909	0.000000
CJI97_000910	1.336802
CJI97_000911	0.000000
CJI97_000912	19.087355
CJI97_000913	167.566818
CJI97_000914	13.675881
CJI97_000915	186.160660
CJI97_000916	32.298199
CJI97_000917	45.889843
CJI97_000918	33.120426
CJI97_000919	203.579346
CJI97_000920	32.059456
CJI97_000921	45.653660
CJI97_000922	14.591863
CJI97_000923	67.012642
CJI97_000924	27.938505
CJI97_000925	18.949789
CJI97_000926	81.344017
CJI97_000927	39.620636
CJI97_000928	33.520859
CJI97_000929	50.007549
CJI97_000930	43.255226
CJI97_000931	13.517052
CJI97_000932	1472.072754
CJI97_000933	110.077446
CJI97_000934	24.299767
CJI97_000935	20.194925
CJI97_000936	206.976486
CJI97_000937	33.095150
CJI97_000938	225.796631
CJI97_000939	88.026314
CJI97_000940	8.873049
CJI97_000941	47.001114
CJI97_000942	44.033310
CJI97_000943	23.949579
CJI97_000944	71.674362
CJI97_000945	23.944756
CJI97_000946	268.538788
CJI97_000947	53.765285
CJI97_000948	5.204624
CJI97_000949	1.704183
CJI97_000950	104.784019
CJI97_000951	88.612373
CJI97_000952	10.288936
CJI97_000953	32.167210
CJI97_000954	121.301765
CJI97_000955	59.419777
CJI97_000956	179.728485
CJI97_000957	9.060284
CJI97_000958	66.452675
CJI97_000959	34.375893
CJI97_000960	33.878277
CJI97_000961	49.167496
CJI97_000962	74.386719
CJI97_000963	315.830566
CJI97_000964	106.680389
CJI97_000965	102.635544
CJI97_000966	11.734436
CJI97_000967	141.542709
CJI97_000968	53.351185
CJI97_000969	36.845078
CJI97_000970	116.007507
CJI97_000971	73.680580
CJI97_000972	117.607407
CJI97_000973	57.371300
CJI97_000974	1330.789795
CJI97_000975	1.531734
CJI97_000976	182.811844
CJI97_000977	5.181412
CJI97_000978	46.400856
CJI97_000979	9.473332
CJI97_000980	20.788090
CJI97_000981	82.133743
CJI97_000982	65.600525
CJI97_000983	340.242493
CJI97_000984	114.172462
CJI97_000985	236.848373
CJI97_000986	59.325245
CJI97_000987	20.423016
CJI97_000988	43.249489
CJI97_000989	72.346176
CJI97_000990	76.762451
CJI97_000991	60.076996
CJI97_000992	59.945404
CJI97_000993	54.831749
CJI97_000994	251.835480
CJI97_000995	712.654968
CJI97_000996	19.068539
CJI97_000997	110.667664
CJI97_000998	59.289001
CJI97_000999	466.993439
CJI97_001000	0.000000
CJI97_001001	18.946394
CJI97_001002	487.375732
CJI97_001003	83.354057
CJI97_001004	39.556610
CJI97_001005	33.948833
CJI97_001006	274.104034
CJI97_001007	25.886559
CJI97_001008	15.028197
CJI97_001009	0.000000
CJI97_001010	0.000000
CJI97_001011	22.653894
CJI97_001012	140.264496
CJI97_001013	388.283051
CJI97_001014	4.761817
CJI97_001015	1116.060425
CJI97_001016	157.058105
CJI97_001017	139.265076
CJI97_001018	1428.919556
CJI97_001019	18.522976
CJI97_001020	70.801270
CJI97_001021	45.882607
CJI97_001022	516.877808
CJI97_001023	23.688776
CJI97_001024	40.722427
CJI97_001025	442.886017
CJI97_001026	53.937935
CJI97_001027	67.271919
CJI97_001028	54.183285
CJI97_001029	39.939724
CJI97_001030	267.329529
CJI97_001031	86.299118
CJI97_001032	2.632231
CJI97_001033	32.318630
CJI97_001034	291.797150
CJI97_001035	0.000000
CJI97_001036	4.223403
CJI97_001037	5.544682
CJI97_001038	141.837250
CJI97_001039	0.000000
CJI97_001040	7.367914
CJI97_001041	33.367283
CJI97_001042	31.007339
CJI97_001043	28.459957
CJI97_001044	34.635323
CJI97_001045	808.384949
CJI97_001046	192.506729
CJI97_001047	49.513748
CJI97_001048	35.192680
CJI97_001049	43.232224
CJI97_001050	24.173670
CJI97_001051	590.550903
CJI97_001052	81.533813
CJI97_001053	348.101410
CJI97_001054	1.101860
CJI97_001055	60.385254
CJI97_001056	55.939117
CJI97_001057	540.653564
CJI97_001058	36.095379
CJI97_001059	639.013733
CJI97_001060	13.507985
CJI97_001061	55.919594
CJI97_001062	54.677357
CJI97_001063	46.902721
CJI97_001064	138.456909
CJI97_001065	107.561630
CJI97_001066	86.978630
CJI97_001067	75.278717
CJI97_001068	27.434065
CJI97_001069	101.355820
CJI97_001070	3.071225
CJI97_001071	68.235390
CJI97_001072	48.708672
